DATE,OPEN,HIGH,LOW,CLOSE,SHARES,TRADES
10-11-2016,180.80,186.20,180.80,183.93,377513,4145
09-11-2016,171.60,180.80,167.27,179.93,622513,9271
08-11-2016,180.60,181.47,177.20,180.53,342004,3966
07-11-2016,186.67,186.67,177.73,178.23,447244,6319
04-11-2016,179.33,181.23,176.70,179.77,698672,6893
03-11-2016,183.33,183.33,177.67,178.37,616994,12032
02-11-2016,192.67,192.67,184.00,184.90,1635314,11800
01-11-2016,193.00,193.33,188.07,192.80,384705,5647
30-10-2016,193.33,193.77,192.10,193.30,173096,2767
28-10-2016,196.47,196.47,191.33,191.93,1132626,8695
27-10-2016,194.00,197.87,189.47,193.70,1540219,18424
26-10-2016,192.60,195.00,191.00,193.43,357696,4156
25-10-2016,195.97,195.97,192.00,192.73,508887,6618
24-10-2016,186.50,196.00,185.73,195.27,1909385,16076
21-10-2016,187.20,187.57,184.10,186.67,231357,3320
20-10-2016,186.73,188.83,185.77,187.67,296369,4679
19-10-2016,184.33,186.87,184.33,185.77,323449,4495
18-10-2016,186.00,187.33,183.37,184.23,266438,5216
17-10-2016,185.33,186.67,183.80,185.63,253615,4093
14-10-2016,182.67,185.67,181.33,184.37,637625,6706
13-10-2016,178.67,183.30,177.07,181.37,1044936,6773
10-10-2016,178.47,179.97,175.80,178.33,342574,3551
07-10-2016,180.33,182.50,177.93,178.47,887473,4470
06-10-2016,178.67,182.17,177.77,179.13,615217,5462
05-10-2016,182.67,183.50,177.13,177.83,574489,5807
04-10-2016,175.30,183.33,174.67,182.50,886758,11030
03-10-2016,171.40,174.67,168.50,173.47,986624,4843
30-09-2016,166.67,172.00,166.67,171.13,825713,6599
29-09-2016,169.97,172.03,165.53,167.47,929031,8955
28-09-2016,166.67,168.27,163.67,167.73,192909,2472
27-09-2016,167.20,168.00,164.33,165.00,404620,3550
26-09-2016,172.10,173.67,165.87,167.00,835799,11335
23-09-2016,173.43,175.33,172.03,173.67,312769,3936
22-09-2016,171.70,173.93,171.70,172.97,260582,3238
21-09-2016,171.83,172.83,169.47,170.67,822781,6950
20-09-2016,169.37,173.60,169.20,171.83,607172,6913
19-09-2016,166.67,170.23,166.67,169.33,359191,3681
16-09-2016,166.67,168.60,165.43,167.53,1528018,6806
15-09-2016,166.67,166.70,163.57,165.23,454712,3815
14-09-2016,167.33,168.27,163.80,165.50,355303,3982
12-09-2016,166.67,168.47,164.13,167.43,959163,5813
09-09-2016,165.27,171.27,164.67,169.60,1137682,11398
08-09-2016,166.33,169.80,163.07,164.17,1129346,12387
07-09-2016,160.00,164.07,159.00,163.40,1154491,13370
06-09-2016,159.33,161.13,158.67,159.40,424591,3733
02-09-2016,158.00,159.97,156.90,159.23,383005,4048
01-09-2016,157.60,159.30,156.80,157.70,346806,3705
31-08-2016,159.93,160.87,156.73,158.03,418826,5645
30-08-2016,158.67,161.83,158.33,161.13,435659,4941
29-08-2016,159.00,159.57,157.87,158.17,127095,1968
26-08-2016,160.27,160.27,157.43,158.97,232542,2013
25-08-2016,161.27,161.80,158.40,158.83,179647,2779
24-08-2016,160.00,161.97,159.67,160.57,342176,3251
23-08-2016,159.33,159.73,157.77,158.87,4089285,1895
22-08-2016,161.33,162.57,158.90,159.57,232022,2574
19-08-2016,161.67,162.00,160.33,161.30,1206195,5237
18-08-2016,158.67,161.10,158.47,160.53,1592820,5360
17-08-2016,157.27,158.90,156.27,158.50,294708,3428
16-08-2016,156.67,157.53,154.87,156.73,681668,5404
12-08-2016,155.17,156.23,153.47,155.40,452176,5228
11-08-2016,152.73,154.60,151.63,154.07,558564,5175
10-08-2016,153.23,154.00,150.93,152.67,1575884,5384
09-08-2016,152.20,153.20,151.40,152.67,523763,6922
08-08-2016,150.73,151.33,149.50,150.67,358981,4753
05-08-2016,147.43,151.00,146.97,150.53,436612,5727
04-08-2016,148.93,148.93,146.00,146.73,514828,3406
03-08-2016,148.73,148.73,145.33,145.87,369544,4741
02-08-2016,145.93,147.80,145.23,147.37,354493,4029
01-08-2016,148.67,149.13,145.33,145.90,990311,5503
29-07-2016,147.87,149.27,146.33,146.63,621392,5665
28-07-2016,148.63,150.10,147.33,147.83,428427,5096
27-07-2016,150.07,151.60,146.90,148.63,451372,4430
26-07-2016,151.43,153.00,148.67,149.37,581795,9105
25-07-2016,148.67,151.40,147.93,151.13,464388,5685
22-07-2016,148.17,149.07,147.27,148.30,268228,4258
21-07-2016,150.00,151.13,147.67,148.40,374458,6383
20-07-2016,147.47,149.67,146.57,149.20,1360510,6435
19-07-2016,145.87,148.40,144.67,147.43,470861,7797
18-07-2016,153.33,153.33,144.87,146.00,596987,9811
15-07-2016,154.67,155.03,152.43,153.63,439830,6270
14-07-2016,155.77,156.33,152.90,154.00,900199,6888
13-07-2016,155.90,160.87,155.00,156.40,1177802,15713
12-07-2016,150.00,152.93,149.93,151.83,326411,5070
11-07-2016,149.43,152.00,149.07,150.03,6670976,9295
08-07-2016,150.67,150.67,148.40,149.07,217671,4211
07-07-2016,153.33,154.67,150.67,151.10,256400,3713
05-07-2016,154.03,157.60,152.27,153.43,540592,6320
04-07-2016,153.33,156.80,153.30,154.70,828607,9765
01-07-2016,144.87,152.77,144.20,149.57,592599,7124
30-06-2016,143.33,146.23,143.27,144.20,318200,3914
29-06-2016,141.67,143.33,141.40,142.80,231207,3269
28-06-2016,140.67,141.20,139.73,140.73,205868,2398
27-06-2016,139.33,141.53,138.67,140.00,492035,3668
24-06-2016,142.60,142.60,138.10,139.70,589417,7024
23-06-2016,145.50,145.93,143.07,145.20,281808,3818
22-06-2016,145.87,146.20,144.17,145.50,702087,3703
21-06-2016,143.63,145.47,143.30,144.93,363576,4696
20-06-2016,140.67,143.30,140.13,142.53,235280,3875
17-06-2016,142.03,142.03,140.17,140.40,183408,3051
16-06-2016,142.33,142.33,140.43,141.20,236888,2963
15-06-2016,142.60,143.00,141.73,142.47,144904,2166
14-06-2016,143.37,143.37,140.93,141.97,155947,2904
13-06-2016,144.43,144.43,141.67,142.23,240123,3197
10-06-2016,147.37,148.43,144.67,145.37,425513,5171
09-06-2016,144.67,148.00,144.67,146.67,721812,7558
08-06-2016,142.67,144.77,142.67,143.80,344651,5637
07-06-2016,142.33,142.60,141.13,142.00,215584,3789
06-06-2016,142.47,142.47,140.27,140.73,166931,2732
03-06-2016,142.60,143.00,140.90,141.27,275227,2766
02-06-2016,140.43,142.53,139.47,141.93,305407,3055
01-06-2016,141.33,142.23,139.90,140.23,335575,3510
31-05-2016,143.33,143.80,140.33,140.77,258494,3747
30-05-2016,142.80,143.80,142.27,142.57,250002,3454
27-05-2016,146.00,146.00,141.27,142.10,741569,7513
26-05-2016,141.13,147.60,140.57,144.47,999874,11347
25-05-2016,138.73,140.50,138.73,140.13,206733,2298
24-05-2016,139.87,139.87,136.53,137.77,215005,3108
23-05-2016,142.67,142.83,138.43,138.87,215286,3345
20-05-2016,140.83,143.00,140.57,141.97,312541,4779
19-05-2016,142.00,142.33,139.33,140.00,624580,7145
18-05-2016,140.33,143.53,139.93,142.80,450366,6103
17-05-2016,136.67,141.30,136.67,140.23,572290,7092
16-05-2016,136.10,136.53,133.33,135.20,841792,8192
13-05-2016,137.80,137.87,134.83,136.10,749507,8115
12-05-2016,139.60,139.60,136.73,137.80,321338,5614
11-05-2016,137.73,138.07,135.60,137.10,450454,6497
10-05-2016,140.50,140.77,137.80,138.73,291374,3959
09-05-2016,139.67,141.53,139.50,141.07,222538,3729
06-05-2016,140.33,140.67,138.13,138.87,301094,5160
05-05-2016,141.60,142.17,140.00,140.57,275930,3177
04-05-2016,143.53,143.57,140.00,140.40,378900,4211
03-05-2016,145.67,146.53,142.03,143.53,336106,3961
02-05-2016,145.73,147.27,144.07,145.33,279987,3392
29-04-2016,146.00,147.27,144.00,145.27,375161,4785
28-04-2016,149.93,150.20,143.67,144.63,496145,7215
27-04-2016,143.33,149.00,143.33,147.77,1994277,8990
26-04-2016,142.00,143.63,140.73,142.90,677945,5322
25-04-2016,144.10,144.13,141.27,141.43,537408,2243
22-04-2016,142.30,144.80,142.00,144.10,1797528,4015
21-04-2016,141.00,142.93,141.00,141.90,224613,2350
20-04-2016,138.67,140.50,138.67,139.93,194873,2729
18-04-2016,141.33,141.33,137.50,138.50,261471,3313
13-04-2016,143.33,143.67,141.70,142.00,367780,3870
12-04-2016,138.67,141.70,138.33,140.20,889620,4456
11-04-2016,138.27,139.57,136.83,138.30,392150,5164
08-04-2016,138.53,139.53,136.83,137.37,179210,3237
07-04-2016,139.67,139.67,137.83,138.53,777663,5331
06-04-2016,137.27,138.10,136.00,137.20,347429,4094
05-04-2016,138.00,138.67,136.03,137.03,568792,4071
04-04-2016,139.27,139.27,136.50,138.27,293871,5400
01-04-2016,142.80,143.23,138.83,139.17,855749,9535
31-03-2016,143.63,144.93,141.47,143.17,658797,5522
30-03-2016,142.27,145.93,141.70,145.23,294754,4975
29-03-2016,144.00,144.07,140.43,141.83,614488,5148
28-03-2016,143.07,145.80,141.63,142.70,389261,4256
23-03-2016,144.10,145.23,141.27,143.03,466683,9050
22-03-2016,145.30,146.03,143.43,144.20,993034,5055
21-03-2016,143.33,145.17,142.13,144.70,1071219,6693
18-03-2016,142.07,143.33,141.73,143.03,436617,4258
17-03-2016,139.33,143.27,139.00,141.70,866319,9042
16-03-2016,138.60,139.13,136.60,137.63,354226,2578
15-03-2016,138.00,138.47,136.37,138.23,1096783,4600
14-03-2016,138.87,139.27,137.37,138.80,532876,5066
11-03-2016,138.33,138.53,134.60,136.73,3455534,12280
10-03-2016,139.07,139.33,136.27,137.13,1187054,11002
09-03-2016,134.33,137.27,133.33,136.73,578083,6406
08-03-2016,135.40,137.60,134.00,134.60,731671,7486
04-03-2016,132.67,136.30,132.67,134.00,1166182,12081
03-03-2016,131.13,134.00,129.33,131.70,1522913,17182
02-03-2016,129.33,131.63,128.33,130.00,1025698,13733
01-03-2016,128.40,129.33,125.73,127.67,1368236,16576
29-02-2016,144.67,147.30,128.57,129.40,1930098,28278
26-02-2016,144.10,145.57,142.90,143.33,318393,3507
25-02-2016,142.60,144.60,139.80,143.93,250464,3832
24-02-2016,141.33,141.33,138.83,139.90,224121,2811
23-02-2016,144.20,145.10,141.20,142.97,321600,3654
22-02-2016,141.33,143.40,140.60,142.93,288197,3238
19-02-2016,139.33,141.43,137.47,140.77,299664,2850
18-02-2016,135.93,140.20,135.60,139.23,502164,6036
17-02-2016,134.00,134.63,131.33,133.23,329670,4171
16-02-2016,137.27,137.40,132.00,132.93,837786,8154
15-02-2016,133.07,133.87,129.93,133.27,465193,6290
12-02-2016,133.33,134.03,125.33,129.03,830530,9775
11-02-2016,142.00,142.37,133.40,135.20,544996,8181
10-02-2016,142.67,143.97,140.73,142.67,168826,2411
09-02-2016,141.00,146.33,140.47,145.60,226791,2780
08-02-2016,148.67,148.67,141.33,143.07,223491,2952
05-02-2016,146.73,147.90,144.00,146.63,640824,3465
04-02-2016,144.67,147.20,144.40,146.73,423468,5966
03-02-2016,142.67,143.53,140.33,142.07,213535,2341
02-02-2016,148.00,148.77,144.00,144.50,306202,5486
01-02-2016,151.33,151.93,147.87,149.90,267108,2811
29-01-2016,147.37,151.77,147.37,150.73,256032,3720
28-01-2016,145.93,147.10,143.57,146.53,497765,2715
27-01-2016,148.00,148.00,144.73,145.60,397012,4686
25-01-2016,146.73,147.57,144.40,146.57,531102,4833
22-01-2016,140.67,144.80,140.00,144.30,474037,6139
21-01-2016,142.40,143.13,137.50,138.40,592927,7077
20-01-2016,143.33,143.33,139.60,142.07,723090,5787
19-01-2016,143.57,146.17,141.10,145.33,266182,2984
18-01-2016,143.40,145.63,141.00,143.27,591933,5980
15-01-2016,149.63,149.63,145.33,146.37,411474,4929
14-01-2016,146.67,150.33,144.53,149.77,1824721,6003
13-01-2016,148.67,149.33,145.10,148.53,258276,3494
12-01-2016,150.27,150.33,146.67,147.67,443008,4331
11-01-2016,150.60,151.53,148.53,150.90,246458,3588
08-01-2016,151.53,154.60,150.27,152.83,372651,4949
07-01-2016,155.13,155.33,149.50,151.13,446136,7123
06-01-2016,161.33,161.50,156.37,158.27,171768,2176
05-01-2016,160.03,162.80,159.37,161.20,1093236,3480
04-01-2016,161.33,163.23,157.33,158.87,217274,2881
01-01-2016,160.00,162.10,158.80,161.60,194154,2319
31-12-2015,159.97,162.53,157.00,161.27,388999,3759
30-12-2015,160.63,161.87,159.67,159.97,438232,2522
29-12-2015,160.00,161.33,158.33,160.00,509060,4725
28-12-2015,156.67,160.83,156.00,159.97,505770,3560
24-12-2015,157.87,159.83,155.67,155.97,262506,3152
23-12-2015,154.10,157.67,154.07,156.93,237110,3404
22-12-2015,153.93,154.87,152.33,153.80,370291,4410
21-12-2015,148.33,153.93,147.97,153.53,368832,4616
18-12-2015,149.33,150.00,147.53,148.83,544364,4715
17-12-2015,151.33,151.33,146.93,149.57,515959,5034
16-12-2015,145.73,151.57,145.40,151.03,564814,6211
15-12-2015,142.53,145.80,142.37,145.23,280862,3697
14-12-2015,141.87,143.10,140.87,142.30,300252,4721
11-12-2015,147.33,147.33,143.40,143.67,874436,4485
10-12-2015,146.60,147.13,143.33,146.43,302993,4136
09-12-2015,143.87,145.07,142.00,144.77,385760,4328
08-12-2015,148.33,148.33,142.73,144.07,1385543,8938
07-12-2015,152.00,152.50,148.83,149.40,576502,5563
04-12-2015,153.33,154.13,150.93,151.73,256030,3630
03-12-2015,155.33,155.80,152.20,153.03,240658,3889
02-12-2015,157.73,158.77,155.60,157.20,258091,3128
01-12-2015,156.67,158.83,155.50,156.93,196549,2604
30-11-2015,156.53,157.37,153.70,156.20,252926,3483
27-11-2015,156.83,158.97,156.27,156.83,184151,2341
26-11-2015,155.33,157.83,154.67,156.80,200282,2381
24-11-2015,155.60,158.77,153.33,155.23,282331,4496
23-11-2015,156.07,157.27,154.00,154.47,153925,1974
20-11-2015,156.00,157.20,154.30,155.77,192445,2722
19-11-2015,155.37,155.67,152.93,155.30,371452,4802
18-11-2015,153.33,155.03,152.73,153.77,431334,5271
17-11-2015,153.60,155.57,151.27,154.93,591581,5395
16-11-2015,152.00,154.00,147.67,153.47,838368,4884
13-11-2015,156.00,156.00,152.00,152.53,485338,6504
11-11-2015,158.67,159.57,157.37,157.67,229979,1911
10-11-2015,163.33,165.33,157.17,157.97,999134,6609
09-11-2015,163.37,167.33,163.33,166.10,426000,3645
06-11-2015,166.67,170.87,165.63,167.93,332518,3618
05-11-2015,167.57,169.27,166.50,167.40,594698,5035
04-11-2015,168.73,169.33,166.53,167.97,230204,3532
03-11-2015,163.77,167.80,163.50,167.50,313924,3307
02-11-2015,164.33,165.73,161.40,164.80,183917,2735
30-10-2015,167.47,167.47,162.97,165.23,603484,5242
29-10-2015,169.43,170.00,166.77,167.47,368084,4856
28-10-2015,165.23,168.30,162.37,167.73,315182,4511
27-10-2015,169.40,169.40,164.73,165.40,645642,6695
26-10-2015,171.33,173.77,169.60,170.63,159167,2394
23-10-2015,169.33,174.20,169.33,171.63,244285,4153
21-10-2015,168.13,171.90,168.00,169.13,160070,2599
20-10-2015,172.13,172.23,168.00,168.73,161144,3320
19-10-2015,176.67,176.67,170.87,171.97,174879,2960
16-10-2015,173.33,176.73,171.33,176.23,231657,4409
15-10-2015,170.60,174.03,169.47,173.50,201163,3198
14-10-2015,170.00,175.50,169.03,170.03,350128,5811
13-10-2015,174.60,174.60,168.40,169.50,256463,4186
12-10-2015,176.00,178.43,174.73,175.63,252774,3596
09-10-2015,173.67,176.30,173.37,175.43,288857,4842
08-10-2015,173.33,173.33,168.37,171.77,353553,5654
07-10-2015,167.33,173.20,167.33,171.27,841627,10295
06-10-2015,161.00,165.53,159.80,164.70,391001,6087
05-10-2015,155.93,160.57,152.80,160.13,330457,5096
01-10-2015,153.33,155.80,152.03,154.87,426480,4696
30-09-2015,151.53,153.90,148.20,153.00,426103,6611
29-09-2015,149.97,151.57,145.10,150.97,648967,6870
28-09-2015,152.77,152.87,149.40,150.13,483004,3975
24-09-2015,158.00,158.00,151.17,151.60,1639588,9483
23-09-2015,156.00,158.33,153.33,157.43,314754,3333
22-09-2015,160.67,160.90,155.33,156.33,662512,4691
21-09-2015,158.00,159.93,156.80,159.23,200864,2502
18-09-2015,154.00,160.00,153.37,159.07,540749,6038
16-09-2015,155.00,155.00,152.20,153.70,227356,3151
15-09-2015,153.33,154.60,150.73,152.87,248790,3309
14-09-2015,152.67,153.57,150.83,153.07,262613,3987
11-09-2015,152.33,154.47,151.83,152.13,483009,4407
10-09-2015,153.33,153.33,149.27,151.10,408289,5296
09-09-2015,155.53,156.00,153.00,153.73,501114,6076
08-09-2015,151.27,153.63,149.53,153.27,645029,4593
07-09-2015,152.57,152.57,149.23,150.67,258232,4166
04-09-2015,155.80,155.80,147.57,150.40,641490,7908
03-09-2015,151.67,154.47,151.13,152.97,221341,3612
02-09-2015,157.23,157.23,149.83,150.37,450474,8065
01-09-2015,161.33,162.23,154.67,155.90,583522,8617
31-08-2015,166.00,166.00,158.80,159.87,353079,5556
28-08-2015,158.73,164.17,158.73,162.37,630813,9662
27-08-2015,153.53,155.77,150.87,153.83,317605,4505
26-08-2015,154.30,157.63,149.07,149.97,354291,5216
25-08-2015,138.67,157.07,138.67,153.87,670021,8474
24-08-2015,167.93,168.00,150.93,151.57,1073170,14531
21-08-2015,168.00,171.50,167.53,170.63,422454,3977
20-08-2015,173.33,173.33,169.60,170.60,1001929,6339
19-08-2015,173.33,175.20,171.53,173.93,616332,6777
18-08-2015,176.80,177.67,173.40,173.90,303130,5996
17-08-2015,179.33,180.00,174.53,176.10,539419,6749
14-08-2015,181.93,182.33,178.83,180.37,255222,3354
13-08-2015,180.60,182.53,177.60,179.87,1015222,8387
12-08-2015,180.30,181.60,177.20,179.40,402753,3904
11-08-2015,185.30,185.30,179.93,180.30,200389,2998
10-08-2015,189.33,189.57,182.67,183.40,275419,4219
07-08-2015,180.03,188.93,180.03,188.20,562765,9036
06-08-2015,180.67,182.30,179.83,180.23,216625,2590
05-08-2015,180.00,181.33,178.73,180.03,973895,4203
04-08-2015,182.30,182.67,176.83,177.93,856375,7577
03-08-2015,182.00,185.00,178.90,182.30,435822,5404
31-07-2015,181.33,184.27,180.73,182.03,289193,3579
30-07-2015,182.53,182.93,180.33,180.80,206416,2882
29-07-2015,180.60,181.27,176.87,179.90,220891,3849
28-07-2015,181.67,182.00,175.73,179.97,611480,8695
27-07-2015,188.67,188.67,180.07,180.93,356463,7355
24-07-2015,189.83,190.60,188.00,188.70,221441,3032
23-07-2015,190.07,190.53,186.67,189.20,351194,5393
22-07-2015,188.00,191.80,188.00,189.97,213738,3611
21-07-2015,194.07,194.60,186.87,187.57,329388,5081
20-07-2015,195.67,196.60,193.80,194.50,177549,2891
17-07-2015,194.73,196.07,193.93,195.00,195173,2782
16-07-2015,194.67,196.50,193.47,194.43,255591,6963
15-07-2015,195.33,196.97,193.43,194.23,334409,5485
14-07-2015,193.33,195.17,191.90,193.17,407813,7992
13-07-2015,196.17,197.13,191.87,193.90,474759,7210
10-07-2015,201.93,202.00,194.30,195.90,744609,10128
09-07-2015,202.07,202.90,198.70,199.43,312606,4551
08-07-2015,202.83,205.27,201.37,202.10,184846,3402
07-07-2015,206.00,206.07,202.73,203.30,154975,3457
06-07-2015,204.67,206.00,203.00,205.67,130215,2605
03-07-2015,209.70,209.70,205.83,206.27,204257,2889
02-07-2015,209.93,210.17,206.33,206.90,209333,3272
01-07-2015,206.17,211.27,206.17,209.13,192947,3338
30-06-2015,205.47,207.60,205.13,206.43,149572,2435
29-06-2015,205.50,207.17,204.27,205.83,121534,2213
26-06-2015,209.33,210.40,207.07,208.80,107283,1695
25-06-2015,211.93,213.43,208.10,209.23,1028520,3480
24-06-2015,213.53,215.30,210.70,211.93,107474,2200
23-06-2015,214.00,215.60,211.73,212.50,154607,2721
22-06-2015,213.67,213.67,209.53,212.30,221035,3829
19-06-2015,208.37,213.67,208.33,212.63,216298,4222
18-06-2015,204.07,209.63,203.83,208.43,304703,4309
17-06-2015,203.50,204.67,202.43,204.03,168174,2503
16-06-2015,204.00,204.00,200.03,202.77,133327,2550
15-06-2015,200.93,204.47,199.17,202.60,172919,4032
12-06-2015,200.07,201.93,199.77,200.30,153113,2753
11-06-2015,205.30,205.60,200.43,200.87,189774,2672
10-06-2015,202.60,205.43,201.40,203.67,225401,3501
09-06-2015,202.67,204.67,200.03,201.23,195163,3487
08-06-2015,207.80,207.80,203.47,204.23,125794,2637
05-06-2015,201.00,208.13,198.23,205.60,489522,7658
04-06-2015,207.27,207.33,200.10,200.93,361032,7118
03-06-2015,214.47,215.40,204.67,205.37,495583,5433
02-06-2015,218.33,218.33,212.27,213.50,283419,7084
01-06-2015,220.00,220.00,215.10,216.03,169014,3296
29-05-2015,212.27,221.30,208.87,219.97,571695,9867
28-05-2015,223.40,224.77,216.67,218.73,555686,9144
27-05-2015,214.83,221.60,213.90,220.83,238497,4377
26-05-2015,219.33,220.20,214.37,215.03,127834,3078
25-05-2015,216.60,220.27,214.00,219.53,293217,5294
22-05-2015,215.33,216.53,213.03,214.97,251393,3961
21-05-2015,210.90,212.50,209.73,211.73,133311,2328
20-05-2015,213.33,213.33,209.33,209.87,220168,3180
19-05-2015,214.00,214.00,210.37,211.20,251989,4785
18-05-2015,212.67,216.40,212.67,214.50,229435,5784
15-05-2015,211.33,213.07,208.60,212.30,228329,3479
14-05-2015,208.33,211.27,206.47,210.83,276351,4228
13-05-2015,208.00,211.67,205.83,207.83,345063,4524
12-05-2015,213.00,213.33,205.10,206.37,263751,4694
11-05-2015,211.10,213.90,210.33,212.80,219204,3446
08-05-2015,214.00,216.17,209.43,210.43,413278,11251
07-05-2015,219.43,221.00,210.67,212.47,1408473,11477
06-05-2015,228.00,228.00,216.80,218.90,562008,19933
05-05-2015,220.47,228.67,219.07,227.93,802060,28279
04-05-2015,204.67,219.53,204.67,218.43,697575,22593
30-04-2015,204.50,205.87,202.67,203.07,366553,8789
29-04-2015,205.27,206.43,202.90,204.13,216974,7125
28-04-2015,206.73,208.97,203.07,205.13,242181,6649
27-04-2015,211.33,211.93,205.37,206.27,187409,5642
24-04-2015,205.67,211.77,205.33,210.53,318399,9186
23-04-2015,209.33,210.17,204.67,205.20,407407,9981
22-04-2015,215.93,215.93,206.67,208.07,893173,10558
21-04-2015,215.00,218.10,212.47,213.63,954507,13762
20-04-2015,221.33,222.00,210.97,214.50,336841,16355
17-04-2015,219.07,221.77,218.67,219.93,449698,15585
16-04-2015,213.33,218.80,212.60,218.33,545363,18341
15-04-2015,208.63,215.23,208.00,211.47,609088,13014
13-04-2015,209.50,209.50,206.87,207.80,186819,4630
10-04-2015,207.43,210.33,206.00,206.50,291439,7187
09-04-2015,209.47,210.50,205.63,206.80,541757,11427
08-04-2015,212.67,213.07,208.00,208.57,272365,8750
07-04-2015,213.33,213.67,210.00,212.27,194824,5703
06-04-2015,205.00,211.87,205.00,211.40,305288,8456
01-04-2015,204.67,206.17,203.30,204.30,229958,6731
31-03-2015,211.33,213.07,203.53,204.53,279767,10261
30-03-2015,203.33,211.47,202.50,209.80,571553,14209
27-03-2015,202.67,205.33,200.67,202.73,476264,11498
26-03-2015,206.67,207.53,200.80,202.53,822629,12428
25-03-2015,210.00,210.80,205.70,206.43,518947,6898
24-03-2015,207.93,209.93,206.40,209.33,406804,7440
23-03-2015,207.67,210.17,207.30,209.70,270582,7491
20-03-2015,207.40,208.60,205.60,207.43,849909,7854
19-03-2015,206.73,209.17,206.33,208.10,733035,8598
18-03-2015,209.33,210.00,205.50,206.13,632064,9148
17-03-2015,208.60,209.90,206.80,209.27,331829,6963
16-03-2015,209.23,209.37,207.53,208.07,785061,5525
13-03-2015,209.33,211.03,207.67,209.23,865552,15118
12-03-2015,208.67,209.27,206.10,208.07,326980,7687
11-03-2015,210.17,211.43,206.33,206.90,784182,12161
10-03-2015,211.37,212.03,206.00,209.83,988465,17535
09-03-2015,213.00,213.20,209.50,210.73,709397,10915
05-03-2015,213.33,214.37,211.57,213.20,267375,6089
04-03-2015,214.67,217.80,212.80,213.57,532272,11333
03-03-2015,213.53,217.20,211.23,213.93,392049,9776
02-03-2015,219.33,219.87,211.93,213.53,519660,12352
28-02-2015,217.33,221.53,214.80,216.63,978968,19650
27-02-2015,213.00,217.33,212.97,216.60,354111,8928
26-02-2015,213.20,214.37,210.50,212.77,715151,13310
25-02-2015,211.00,215.57,210.60,211.43,430356,11241
24-02-2015,216.93,217.83,208.67,210.23,633896,18236
23-02-2015,222.67,222.67,216.07,216.70,268468,8132
20-02-2015,223.13,223.87,220.37,220.83,289443,8767
19-02-2015,222.93,223.97,220.40,222.40,396548,13524
18-02-2015,227.33,229.13,221.33,221.73,517562,15069
16-02-2015,225.07,229.93,225.07,227.00,406117,15954
13-02-2015,225.67,229.23,225.67,226.60,506446,15732
12-02-2015,230.67,234.00,226.23,231.20,622759,17316
11-02-2015,236.67,237.13,229.77,230.40,309049,10165
10-02-2015,237.33,239.50,234.13,236.63,239597,7265
09-02-2015,234.67,238.50,233.17,237.50,353151,11793
06-02-2015,239.97,240.73,231.87,233.97,378476,12988
05-02-2015,246.00,246.00,236.00,237.27,263717,9660
04-02-2015,244.00,249.13,241.47,245.57,802309,23665
03-02-2015,234.73,240.93,234.73,239.50,507863,14551
02-02-2015,234.67,238.17,232.70,233.33,240598,8411
30-01-2015,234.33,236.87,232.20,234.30,267272,8380
29-01-2015,235.67,236.47,231.87,234.57,305906,8552
28-01-2015,234.00,237.33,232.60,236.07,244556,8047
27-01-2015,232.87,234.27,230.80,233.10,263476,6483
23-01-2015,235.50,237.07,231.63,232.37,320710,8206
22-01-2015,230.33,235.67,230.33,234.93,320381,15086
21-01-2015,232.77,234.00,229.33,230.30,453722,7679
20-01-2015,234.00,234.20,231.60,233.20,199762,5668
19-01-2015,233.23,235.00,230.60,231.80,205440,5636
16-01-2015,229.67,232.63,229.07,230.83,190032,5470
15-01-2015,230.73,235.33,228.53,230.70,487095,13443
14-01-2015,226.67,230.73,226.00,229.23,358547,9861
13-01-2015,231.33,232.13,225.67,226.43,552623,13058
12-01-2015,235.93,235.93,229.67,231.93,295383,7353
09-01-2015,230.77,237.87,224.40,234.03,1069820,35528
08-01-2015,228.33,229.07,223.77,227.73,348718,10718
07-01-2015,221.63,227.80,219.07,225.40,996069,18782
06-01-2015,232.93,233.10,220.57,221.63,1007994,23429
05-01-2015,233.33,238.53,230.93,235.50,454791,12527
02-01-2015,229.43,234.90,229.43,232.83,262609,7801
01-01-2015,226.67,230.00,226.67,229.37,175619,4753
31-12-2014,226.73,229.80,226.73,227.47,214015,5272
30-12-2014,230.00,230.67,227.33,227.67,243236,6145
29-12-2014,230.33,234.17,230.00,231.03,233865,6711
26-12-2014,230.00,232.00,227.40,229.37,230929,5309
24-12-2014,235.80,236.00,228.00,229.67,363508,8648
23-12-2014,237.00,238.67,233.60,234.73,197917,6130
22-12-2014,233.33,238.47,233.33,237.93,237583,6919
19-12-2014,230.73,235.70,229.53,232.87,358414,10230
18-12-2014,232.80,234.00,228.73,230.07,346190,10164
17-12-2014,223.33,229.90,220.67,228.50,543338,13751
16-12-2014,225.80,225.80,219.77,223.67,512292,13282
15-12-2014,223.33,230.67,223.33,228.60,447837,13021
12-12-2014,233.33,234.57,223.83,224.63,725165,16618
11-12-2014,240.00,240.00,231.70,232.90,428767,16824
10-12-2014,235.20,241.17,233.37,240.63,427980,12140
09-12-2014,244.53,245.27,234.00,234.90,641438,17289
08-12-2014,243.67,248.00,242.60,245.43,349139,10159
05-12-2014,248.27,250.00,243.47,243.90,458186,12825
04-12-2014,250.67,252.13,246.20,247.23,576632,14829
03-12-2014,241.00,251.00,240.50,247.93,901431,24205
