,timestamp, Close/Last_ACTUAL, Close/Last_FORECAST
1401,2014-08-05,95.12,
1400,2014-08-06,94.96,
1399,2014-08-07,94.48,
1398,2014-08-08,94.74,
1397,2014-08-11,95.99,
1396,2014-08-12,95.97,
1395,2014-08-13,97.24,
1394,2014-08-14,97.5,
1393,2014-08-15,97.98,
1392,2014-08-18,99.16,
1391,2014-08-19,100.53,
1390,2014-08-20,100.57,
1389,2014-08-21,100.58,
1388,2014-08-22,101.32,
1387,2014-08-25,101.54,
1386,2014-08-26,100.889,
1385,2014-08-27,102.13,
1384,2014-08-28,102.25,
1383,2014-08-29,102.5,
1382,2014-09-02,103.3,
1381,2014-09-03,98.94,
1380,2014-09-04,98.12,
1379,2014-09-05,98.97,
